2013-07-01,09:34:00.418,IBM,95.51424,74900,C
2013-07-01,09:34:00.610,MSFT,47.84196,30600,C
2013-07-01,09:34:00.689,IBM,45.72453,31400,E
2013-07-01,09:34:00.983,IBM,21.52682,33300,D
2013-07-01,09:34:15.763,BAC,39.90292,8800, 
2013-07-01,09:34:15.822,UPS,88.83495,6300,Z
2013-07-01,09:34:15.993,MSFT,9.597096,8300,Z
2013-07-01,09:34:30.367,AAPL,60.03241,1000,E
2013-07-01,09:34:30.608,AAPL,48.66123,24600,B
2013-07-01,09:34:45.211,BAC,54.70284,38500, 
2013-07-01,09:34:45.245,AAPL,32.71044,26100, 
2013-07-01,09:34:45.310,MSFT,22.11902,50600,E
2013-07-01,09:34:45.424,BAC,84.34194,13000, 
2013-07-01,09:34:45.563,IBM,62.18651,35000,B
2013-07-01,09:35:00.212,IBM,92.56033,31700,N
2013-07-01,09:35:00.323,AAPL,74.77915,68600,D
2013-07-01,09:35:00.503,AAPL,64.77473,22900,N
2013-07-01,09:35:00.565,UPS,68.19431,12400,E
2013-07-01,09:35:00.589,AAPL,38.59713,5400,N
2013-07-01,09:35:00.937,IBM,85.25185,78500,B
2013-07-01,09:35:15.046,MSFT,19.49778,53700,C
2013-07-01,09:35:15.091,UPS,97.14499,26400,B
2013-07-01,09:35:15.299,BAC,80.30366,89800,B
2013-07-01,09:35:15.301,BAC,73.39862,94700,N
2013-07-01,09:35:15.362,BAC,41.74278,21700,A
2013-07-01,09:35:15.612,IBM,64.50867,2500,N
2013-07-01,09:35:15.722,AAPL,15.91703,19500,B
2013-07-01,09:35:15.813,BAC,88.12264,73100,Z
2013-07-01,09:35:15.852,UPS,95.92167,45000,Z
2013-07-01,09:35:30.016,BAC,85.84715,99800,A
2013-07-01,09:35:30.337,UPS,5.838612,66800, 
2013-07-01,09:35:30.403,AAPL,66.67926,58800,A
2013-07-01,09:35:30.467,BAC,38.43848,15100,B
2013-07-01,09:35:30.567,UPS,96.19003,0,E
2013-07-01,09:35:30.608,UPS,5.217503,43500,A
2013-07-01,09:35:30.882,IBM,96.48557,80600, 
2013-07-01,09:35:30.991,MSFT,13.99064,89500, 
2013-07-01,09:35:45.194,UPS,93.14512,8400,Z
2013-07-01,09:35:45.232,MSFT,59.18936,58200,D
2013-07-01,09:35:45.718,BAC,98.78471,39500, 
2013-07-01,09:35:45.854,UPS,42.84361,2900,C
2013-07-01,09:36:00.209,UPS,51.4503,67200,Z
2013-07-01,09:36:00.219,BAC,10.32166,38800,Z
2013-07-01,09:36:00.460,AAPL,64.21034,89300,E
2013-07-01,09:36:00.489,MSFT,78.05337,71300,E
2013-07-01,09:36:00.599,IBM,82.73423,81600, 
2013-07-01,09:36:00.823,BAC,4.958062,60300,D
2013-07-01,09:36:00.864,MSFT,77.1385,8400, 
2013-07-01,09:36:15.010,MSFT,6.675352,93700,C
2013-07-01,09:36:15.339,BAC,5.267307,48200,C
2013-07-01,09:36:15.452,BAC,9.336682,47400,B
2013-07-01,09:36:15.457,UPS,98.14632,25700,Z
2013-07-01,09:36:15.503,BAC,61.679,38600,Z
2013-07-01,09:36:15.547,UPS,69.86079,75600,N
2013-07-01,09:36:15.912,IBM,34.25562,93800,D
2013-07-01,09:36:15.971,MSFT,23.11444,9800, 
2013-07-01,09:36:30.129,IBM,33.77041,7100,B
2013-07-01,09:36:30.242,IBM,92.61224,94200,N
2013-07-01,09:36:30.365,MSFT,6.776153,90200,N
2013-07-01,09:36:30.384,UPS,96.03144,75100,A
2013-07-01,09:36:30.461,IBM,54.93018,35900,D
2013-07-01,09:36:30.519,MSFT,12.0841,53500,Z
2013-07-01,09:36:30.834,IBM,93.71253,65100,Z
2013-07-01,09:36:45.196,BAC,59.12114,45200,C
2013-07-01,09:36:45.530,MSFT,87.01238,42100,C
2013-07-01,09:37:00.072,BAC,45.45444,44400,B
2013-07-01,09:37:00.420,BAC,32.91788,64200,A
2013-07-01,09:37:00.816,IBM,87.00816,29800,E
2013-07-01,09:37:00.871,AAPL,44.08376,73200,D
2013-07-01,09:37:00.996,AAPL,32.05795,45200, 
2013-07-01,09:37:15.724,IBM,85.27972,94900,N
2013-07-01,09:37:15.768,MSFT,44.31664,19500,C
2013-07-01,09:37:30.498,IBM,31.52795,17900,E
2013-07-01,09:37:30.904,BAC,45.03008,27800,Z
2013-07-01,09:37:45.162,BAC,98.16297,43000,B
2013-07-01,09:37:45.261,BAC,38.31319,70300,N
2013-07-01,09:37:45.611,UPS,84.87743,76300,A
2013-07-01,09:38:00.325,MSFT,65.09208,80000,N
2013-07-01,09:38:00.459,BAC,67.80701,93100,B
2013-07-01,09:38:00.496,UPS,29.95997,12000,N
2013-07-01,09:38:00.805,IBM,72.66995,34900, 
2013-07-01,09:38:15.027,BAC,28.06706,25000, 
2013-07-01,09:38:15.408,UPS,4.180235,40000,A
2013-07-01,09:38:15.428,IBM,82.47865,45400,D
2013-07-01,09:38:15.679,BAC,30.31832,31200,E
2013-07-01,09:38:30.276,BAC,5.22382,55100,A
2013-07-01,09:38:30.430,BAC,95.53909,77400,C
2013-07-01,09:38:30.463,UPS,38.09777,37200,N
2013-07-01,09:38:30.567,IBM,10.92586,89700,E
2013-07-01,09:38:30.606,UPS,58.37515,7300, 
2013-07-01,09:38:30.998,AAPL,14.59251,63900,E
2013-07-01,09:38:45.050,MSFT,94.12745,41500, 
2013-07-01,09:38:45.119,BAC,95.48567,18300,C
2013-07-01,09:38:45.210,AAPL,60.96267,61100,A
2013-07-01,09:38:45.456,UPS,84.43848,76700,N
2013-07-01,09:38:45.706,BAC,66.0061,44500,N
2013-07-01,09:39:00.339,IBM,8.022066,87700,B
2013-07-01,09:39:00.470,UPS,95.01785,37400,Z
2013-07-01,09:39:00.645,BAC,5.031498,41900,N
2013-07-01,09:39:15.032,IBM,1.929726,87900,B
2013-07-01,09:39:15.085,MSFT,12.74531,12000,Z
2013-07-01,09:39:15.457,UPS,64.56347,43200,B
2013-07-01,09:39:15.536,MSFT,66.25846,24500,N
2013-07-01,09:39:15.600,BAC,61.16797,75900,N
2013-07-01,09:39:15.624,UPS,56.0384,55300,E
2013-07-01,09:39:30.281,BAC,20.22341,96200,N
2013-07-01,09:39:30.359,IBM,53.59291,31400,Z
2013-07-01,09:39:30.481,UPS,69.02519,49900,C
2013-07-01,09:39:30.793,IBM,49.95695,44900,C
2013-07-01,09:39:30.869,IBM,58.0161,47800,N
2013-07-01,09:39:45.305,AAPL,91.2693,15700,B
2013-07-01,09:39:45.624,UPS,60.64793,2200,E
2013-07-01,09:39:45.832,MSFT,43.91172,15600,N
2013-07-01,09:40:00.894,MSFT,20.05334,88800,N
2013-07-01,09:40:15.367,AAPL,57.63742,63800,D
2013-07-01,09:40:15.787,MSFT,15.85228,21000,Z
2013-07-01,09:40:15.864,IBM,33.63292,93800,C
2013-07-01,09:40:15.879,AAPL,75.1581,70100,N
2013-07-01,09:40:15.911,UPS,22.79168,77500,Z
2013-07-01,09:40:30.352,AAPL,70.51377,32900,N
2013-07-01,09:40:30.371,BAC,11.28081,98800,B
2013-07-01,09:40:30.376,BAC,15.59746,73400,A
2013-07-01,09:40:30.612,MSFT,54.8813,95900, 
2013-07-01,09:40:30.684,MSFT,57.49854,8100,E
2013-07-01,09:40:45.279,IBM,77.54722,90600,A
2013-07-01,09:40:45.328,IBM,10.59684,3300, 
2013-07-01,09:40:45.345,MSFT,8.079904,62300,E
2013-07-01,09:40:45.490,AAPL,86.24106,81400,A
2013-07-01,09:40:45.699,UPS,71.10365,99500,D
2013-07-01,09:40:45.744,AAPL,92.27241,90800,B
2013-07-01,09:40:45.837,IBM,84.94157,33100,B
2013-07-01,09:40:45.842,MSFT,51.93357,85100,Z
2013-07-01,09:40:45.844,UPS,15.20578,60500,B
2013-07-01,09:41:00.591,IBM,10.46936,97500,E
2013-07-01,09:41:00.662,UPS,52.16722,95700,E
2013-07-01,09:41:15.136,IBM,37.78525,51800,N
2013-07-01,09:41:15.253,UPS,71.74089,74100,C
2013-07-01,09:41:15.302,AAPL,48.83855,91800,C
2013-07-01,09:41:15.509,BAC,16.06135,29900, 
2013-07-01,09:41:30.427,IBM,85.42223,62800,C
2013-07-01,09:41:30.912,IBM,9.077363,87900,C
2013-07-01,09:41:30.968,UPS,96.45701,59500,C
2013-07-01,09:41:45.219,MSFT,58.94117,41400,C
2013-07-01,09:41:45.417,UPS,82.96815,54200,C
2013-07-01,09:41:45.514,AAPL,35.67159,87500,N
2013-07-01,09:41:45.606,IBM,47.3491,83800,C
2013-07-01,09:41:45.725,AAPL,76.32697,54200,A
2013-07-01,09:41:45.808,UPS,22.68818,58400,A
2013-07-01,09:41:45.898,MSFT,42.0207,45600,E
2013-07-01,09:41:45.910,BAC,7.160885,48300,Z
2013-07-01,09:42:00.083,AAPL,75.55112,14100,C
2013-07-01,09:42:00.120,MSFT,57.65331,57600,N
2013-07-01,09:42:00.350,AAPL,79.26079,5400,A
2013-07-01,09:42:00.606,UPS,57.76676,86600,D
2013-07-01,09:42:00.617,IBM,48.94614,32100,E
2013-07-01,09:42:00.637,UPS,9.493297,73600,D
2013-07-01,09:42:15.159,UPS,75.15272,10000,B
2013-07-01,09:42:15.251,AAPL,87.71423,88000,N
2013-07-01,09:42:15.397,AAPL,89.47157,50600,A
2013-07-01,09:42:30.112,MSFT,91.91273,28600,C
2013-07-01,09:42:30.167,MSFT,41.73931,47900,N
2013-07-01,09:42:30.503,IBM,93.05602,87700, 
2013-07-01,09:42:30.661,UPS,45.31421,68300,A
2013-07-01,09:42:30.808,MSFT,40.43253,1200,E
2013-07-01,09:42:30.911,BAC,43.33055,31300,E
2013-07-01,09:42:45.339,IBM,36.07704,40400,B
2013-07-01,09:42:45.474,AAPL,66.60119,38400,E
2013-07-01,09:42:45.485,AAPL,40.30468,4000, 
2013-07-01,09:42:45.819,MSFT,72.49485,14600,Z
2013-07-01,09:42:45.856,UPS,29.59026,94600,N
2013-07-01,09:43:00.432,IBM,39.50158,7600,C
2013-07-01,09:43:00.503,UPS,62.26979,42000,B
2013-07-01,09:43:00.532,UPS,10.4583,59100, 
2013-07-01,09:43:00.942,AAPL,21.86717,85400, 
2013-07-01,09:43:00.956,MSFT,47.08143,53800,Z
2013-07-01,09:43:15.637,MSFT,66.88806,18100,N
2013-07-01,09:43:15.848,BAC,51.08375,300,Z
2013-07-01,09:43:15.929,AAPL,98.98457,81500,Z
2013-07-01,09:43:15.931,MSFT,89.38708,21700,E
2013-07-01,09:43:30.016,MSFT,50.64525,84100,N
2013-07-01,09:43:30.266,IBM,4.164024,24400,E
2013-07-01,09:43:30.331,AAPL,60.01849,37400,N
2013-07-01,09:43:30.407,BAC,20.79605,44600,C
2013-07-01,09:43:30.458,MSFT,88.5268,23100, 
2013-07-01,09:43:30.798,BAC,70.76604,46700,A
2013-07-01,09:43:30.865,BAC,83.91115,49500,N
2013-07-01,09:43:45.045,BAC,5.354746,44700,D
2013-07-01,09:43:45.136,AAPL,40.9831,72000,N
2013-07-01,09:43:45.497,MSFT,0.6967109,37800,E
2013-07-01,09:43:45.785,IBM,80.1412,30900,N
2013-07-01,09:43:45.789,IBM,87.20617,24700,D
2013-07-01,09:44:00.183,UPS,71.54375,13900,N
2013-07-01,09:44:00.502,MSFT,74.18857,11300,B
2013-07-01,09:44:00.544,UPS,42.88047,47300,D
2013-07-01,09:44:00.600,UPS,87.78807,95000,C
2013-07-01,09:44:00.674,UPS,70.51858,8500, 
2013-07-01,09:44:00.685,BAC,79.47627,62800,D
2013-07-01,09:44:00.780,BAC,33.38445,16500,C
2013-07-01,09:44:15.018,AAPL,21.54671,48000,Z
2013-07-01,09:44:15.204,MSFT,14.31852,12900,E
2013-07-01,09:44:15.449,MSFT,30.3525,93700,D
2013-07-01,09:44:15.636,MSFT,23.12562,98400,E
2013-07-01,09:44:15.672,BAC,17.54041,85300,Z
2013-07-01,09:44:15.684,UPS,76.63297,55900,C
2013-07-01,09:44:15.831,BAC,34.24453,89600,N
2013-07-01,09:44:30.054,AAPL,49.8809,32200,E
2013-07-01,09:44:30.114,MSFT,90.20882,18100,N
2013-07-01,09:44:30.231,MSFT,86.56347,99500,C
2013-07-01,09:44:30.272,IBM,62.55836,14900,A
2013-07-01,09:44:30.361,UPS,35.65926,91900,Z
2013-07-01,09:44:30.691,MSFT,87.61369,37700,A
2013-07-01,09:44:30.827,MSFT,97.87619,30400,B
2013-07-01,09:44:30.944,IBM,41.238,68300,N
2013-07-01,09:44:30.965,UPS,52.41673,43200,E
2013-07-01,09:44:45.092,MSFT,93.25021,25700,Z
2013-07-01,09:44:45.387,MSFT,23.2099,69000,B
2013-07-01,09:44:45.452,UPS,90.30108,95500,A
2013-07-01,09:44:45.571,BAC,65.86066,11600,D
2013-07-01,09:44:45.761,MSFT,29.35083,29800,A
2013-07-01,09:45:00.148,BAC,87.52504,69600,Z
2013-07-01,09:45:00.156,BAC,12.58283,36200,N
2013-07-01,09:45:00.310,BAC,47.16242,2800,C
2013-07-01,09:45:00.390,AAPL,6.274835,58400,B
2013-07-01,09:45:00.482,UPS,52.75068,26200,N
2013-07-01,09:45:00.490,IBM,8.446362,33400, 
2013-07-01,09:45:00.519,UPS,10.66707,96400,A
2013-07-01,09:45:00.916,BAC,95.97638,45400, 
2013-07-01,09:45:15.002,UPS,62.39712,51100, 
2013-07-01,09:45:15.133,UPS,6.820796,71300,A
2013-07-01,09:45:15.377,BAC,50.43038,63300,Z
2013-07-01,09:45:15.579,MSFT,49.37905,79100,D
2013-07-01,09:45:15.678,AAPL,7.653304,99400,B
2013-07-01,09:45:30.016,IBM,99.80669,84700,N
2013-07-01,09:45:30.459,MSFT,43.81425,35600, 
2013-07-01,09:45:30.860,MSFT,42.83827,88600,B
2013-07-01,09:45:30.898,UPS,27.80001,11700,Z
2013-07-01,09:45:30.970,UPS,31.89468,2500,N
2013-07-01,09:45:45.031,AAPL,89.87961,64400,A
2013-07-01,09:45:45.041,UPS,67.66741,76000,N
2013-07-01,09:45:45.273,UPS,43.31861,65100,A
2013-07-01,09:45:45.697,UPS,71.25147,32500, 
2013-07-01,09:45:45.875,MSFT,55.68116,13900,N
2013-07-01,09:46:00.147,BAC,97.87545,53000,C
2013-07-01,09:46:00.300,UPS,26.37523,32700,Z
2013-07-01,09:46:00.557,IBM,40.73885,63500,N
2013-07-01,09:46:00.981,BAC,38.12515,89300, 
2013-07-01,09:46:15.306,BAC,64.08817,72300,A
2013-07-01,09:46:15.433,BAC,35.95681,52200,B
2013-07-01,09:46:15.786,MSFT,45.32534,56900,B
2013-07-01,09:46:15.860,UPS,49.27526,76100,Z
2013-07-01,09:46:30.036,UPS,10.77601,76400,A
2013-07-01,09:46:45.144,UPS,99.23161,22300,N
2013-07-01,09:46:45.224,MSFT,74.58698,38800,B
2013-07-01,09:46:45.492,BAC,11.0707,48800,Z
2013-07-01,09:46:45.654,AAPL,16.15329,41600,Z
2013-07-01,09:46:45.690,AAPL,92.61684,85000,B
2013-07-01,09:46:45.732,IBM,80.72385,85300,A
2013-07-01,09:46:45.857,MSFT,75.66033,57000,A
2013-07-01,09:47:00.054,IBM,22.92042,40300,N
2013-07-01,09:47:00.110,BAC,62.95561,63800,C
2013-07-01,09:47:00.193,UPS,75.44131,7000,C
2013-07-01,09:47:00.286,MSFT,12.03826,39700,Z
2013-07-01,09:47:00.953,UPS,39.88911,87400,E
2013-07-01,09:47:15.015,AAPL,0.6567811,17500,B
2013-07-01,09:47:15.042,AAPL,9.123012,94500,A
2013-07-01,09:47:15.318,UPS,83.29944,36900,B
2013-07-01,09:47:15.656,IBM,44.73952,25700,N
2013-07-01,09:47:15.670,MSFT,40.78664,60700,C
2013-07-01,09:47:15.993,AAPL,68.37772,49200,A
2013-07-01,09:47:30.058,MSFT,20.52272,53500,C
2013-07-01,09:47:30.147,UPS,81.95186,38400,C
2013-07-01,09:47:30.303,IBM,64.90353,83500,Z
2013-07-01,09:47:30.537,BAC,65.03654,54400,B
2013-07-01,09:47:30.784,AAPL,15.97563,16600,E
2013-07-01,09:47:30.890,UPS,53.53772,25100,Z
2013-07-01,09:47:30.926,BAC,0.131843,85900,D
2013-07-01,09:47:45.254,MSFT,1.328132,66300,N
2013-07-01,09:47:45.311,BAC,92.62331,54000,D
2013-07-01,09:47:45.327,MSFT,25.40076,16300,Z
2013-07-01,09:47:45.777,IBM,60.7086,46600,N
2013-07-01,09:48:00.116,UPS,87.29906,91300,A
2013-07-01,09:48:00.352,AAPL,89.44826,62500,C
2013-07-01,09:48:00.927,IBM,24.13199,88600,D
2013-07-01,09:48:00.939,AAPL,77.00813,51200,E
2013-07-01,09:48:15.411,UPS,67.93468,76100,A
2013-07-01,09:48:15.478,AAPL,91.04204,29900,C
2013-07-01,09:48:15.820,AAPL,54.81941,12900,A
2013-07-01,09:48:15.877,IBM,44.24211,19400, 
2013-07-01,09:48:30.001,UPS,48.75961,97900, 
2013-07-01,09:48:30.013,AAPL,91.29443,29400, 
2013-07-01,09:48:30.139,BAC,7.062297,41500,N
2013-07-01,09:48:30.235,BAC,62.30185,74200,E
2013-07-01,09:48:30.436,MSFT,57.38847,48200,A
2013-07-01,09:48:30.705,UPS,96.52872,80300,Z
2013-07-01,09:48:45.072,IBM,54.2842,82600, 
2013-07-01,09:48:45.175,MSFT,48.54579,76500,C
2013-07-01,09:48:45.178,MSFT,29.43458,43400,A
2013-07-01,09:48:45.340,BAC,17.66548,38100,Z
2013-07-01,09:48:45.762,MSFT,58.63636,8300,Z
2013-07-01,09:48:45.887,IBM,66.47295,64100,B
2013-07-01,09:49:00.471,UPS,44.97938,84800,Z
2013-07-01,09:49:00.506,BAC,24.29163,29100,N
2013-07-01,09:49:15.182,BAC,42.68377,56300,E
2013-07-01,09:49:15.630,BAC,66.15555,77800,B
2013-07-01,09:49:15.874,IBM,14.27672,40100,Z
2013-07-01,09:49:30.178,UPS,17.18151,30200,A
2013-07-01,09:49:30.269,AAPL,88.12996,5300,N
2013-07-01,09:49:30.294,AAPL,83.11277,75300,E
2013-07-01,09:49:30.416,MSFT,44.82047,72900, 
2013-07-01,09:49:30.738,UPS,82.11975,37300,C
2013-07-01,09:49:30.955,AAPL,42.66587,37900,Z
2013-07-01,09:49:45.087,MSFT,44.79345,39800,D
2013-07-01,09:49:45.197,AAPL,6.885404,61400,Z
2013-07-01,09:49:45.353,MSFT,71.52187,8000,E
2013-07-01,09:49:45.435,UPS,22.63308,20100,Z
2013-07-01,09:50:00.056,IBM,39.11053,36800,Z
2013-07-01,09:50:00.123,BAC,93.3273,87200,N
2013-07-01,09:50:00.192,UPS,86.06023,86200,Z
2013-07-01,09:50:00.344,UPS,36.46288,9400,E
2013-07-01,09:50:00.915,UPS,86.60104,24900,E
2013-07-01,09:50:15.240,UPS,62.65712,87100,D
2013-07-01,09:50:15.294,BAC,30.40524,16300,Z
2013-07-01,09:50:15.486,BAC,24.50406,75300,B
2013-07-01,09:50:30.178,AAPL,53.74298,45500,D
2013-07-01,09:50:30.576,BAC,86.79292,19000,C
2013-07-01,09:50:30.826,BAC,59.1349,2700,B
2013-07-01,09:50:30.986,BAC,38.56372,14100,A
2013-07-01,09:50:45.058,MSFT,27.12686,95100,Z
2013-07-01,09:50:45.252,UPS,56.00233,49600,B
2013-07-01,09:50:45.260,UPS,38.86544,42300,E
2013-07-01,09:50:45.640,AAPL,93.93595,3900,C
2013-07-01,09:50:45.775,BAC,40.57148,64500,N
2013-07-01,09:51:00.188,UPS,34.2213,60200,B
2013-07-01,09:51:00.253,MSFT,30.47277,49400,D
2013-07-01,09:51:00.549,UPS,40.61207,21100,D
2013-07-01,09:51:00.652,IBM,4.56218,2400,B
2013-07-01,09:51:00.658,BAC,81.82787,38700,N
2013-07-01,09:51:00.898,AAPL,82.92075,86900,D
2013-07-01,09:51:15.064,UPS,84.61916,65900,C
2013-07-01,09:51:15.106,UPS,22.11615,28700, 
2013-07-01,09:51:15.236,UPS,7.096642,2400,A
2013-07-01,09:51:15.274,BAC,50.10547,34900,N
2013-07-01,09:51:15.344,IBM,50.34961,37400, 
2013-07-01,09:51:15.504,UPS,46.65954,28100,C
2013-07-01,09:51:15.562,AAPL,98.69827,29300,A
2013-07-01,09:51:15.627,IBM,65.21473,57400, 
2013-07-01,09:51:15.795,AAPL,95.89677,67000,E
2013-07-01,09:51:15.873,AAPL,49.90419,90800,E
2013-07-01,09:51:30.039,IBM,52.42233,95300,A
2013-07-01,09:51:30.133,AAPL,85.55468,96300,D
2013-07-01,09:51:30.246,AAPL,61.08672,30500,N
2013-07-01,09:51:30.738,UPS,67.16672,27700, 
2013-07-01,09:51:30.904,AAPL,11.79922,85800,Z
2013-07-01,09:51:45.428,IBM,9.974063,30600,Z
2013-07-01,09:51:45.916,AAPL,7.260131,85200,E
2013-07-01,09:52:00.236,AAPL,80.28797,77300, 
2013-07-01,09:52:00.243,MSFT,71.16428,31100,E
2013-07-01,09:52:00.323,UPS,95.67056,40000,A
2013-07-01,09:52:00.431,BAC,54.01204,64700,N
2013-07-01,09:52:00.454,BAC,80.18826,16700,B
2013-07-01,09:52:00.506,UPS,87.9889,70400,A
2013-07-01,09:52:00.661,AAPL,1.333804,83200,B
2013-07-01,09:52:15.082,AAPL,75.80222,4100,A
2013-07-01,09:52:15.177,BAC,62.21858,71600,E
2013-07-01,09:52:30.010,UPS,41.64907,29100,E
2013-07-01,09:52:30.089,AAPL,88.07349,59600, 
2013-07-01,09:52:30.737,MSFT,70.68342,1700,C
2013-07-01,09:52:45.287,UPS,29.75202,23000,Z
2013-07-01,09:52:45.743,MSFT,36.21914,84800,C
2013-07-01,09:52:45.790,MSFT,62.56543,56300,C
2013-07-01,09:52:45.798,IBM,34.99236,3600, 
2013-07-01,09:53:00.111,MSFT,28.94917,35500,Z
2013-07-01,09:53:00.343,UPS,97.76463,71300,D
2013-07-01,09:53:00.432,AAPL,1.608531,66400,N
2013-07-01,09:53:00.643,AAPL,25.67687,71900,N
2013-07-01,09:53:00.663,BAC,18.20207,30000,N
2013-07-01,09:53:00.690,MSFT,54.22335,54400,B
2013-07-01,09:53:00.940,MSFT,51.76733,16800,N
2013-07-01,09:53:15.225,AAPL,81.17978,99800,D
2013-07-01,09:53:15.367,AAPL,12.90285,26800,B
2013-07-01,09:53:15.630,UPS,7.63053,74400,A
2013-07-01,09:53:15.691,IBM,3.425708,55200,A
2013-07-01,09:53:15.698,IBM,28.59477,6400, 
2013-07-01,09:53:15.735,IBM,76.10913,74700, 
2013-07-01,09:53:30.334,BAC,95.31152,13000,N
2013-07-01,09:53:30.640,MSFT,16.31801,43700,N
2013-07-01,09:53:30.745,BAC,29.72515,2400,D
2013-07-01,09:53:30.774,AAPL,6.374755,37900,Z
2013-07-01,09:53:30.850,MSFT,89.62975,45000,Z
2013-07-01,09:53:30.928,MSFT,71.37053,44000,D
2013-07-01,09:53:30.978,IBM,41.33176,65200,A
2013-07-01,09:53:45.020,BAC,10.88636,34300,D
2013-07-01,09:53:45.104,MSFT,24.4463,99600, 
2013-07-01,09:53:45.322,AAPL,32.03108,79500,D
2013-07-01,09:53:45.510,IBM,82.95523,46200,B
2013-07-01,09:53:45.751,IBM,37.22477,59200,E
2013-07-01,09:53:45.961,AAPL,38.12121,17800,N
2013-07-01,09:54:00.034,MSFT,33.59516,16700,C
2013-07-01,09:54:00.145,UPS,55.98608,56600,A
2013-07-01,09:54:00.194,AAPL,78.23533,46500,B
2013-07-01,09:54:00.195,MSFT,70.13636,36300,E
2013-07-01,09:54:00.470,BAC,53.80628,16600,D
2013-07-01,09:54:00.797,IBM,82.46367,96300, 
2013-07-01,09:54:00.889,BAC,52.48887,86300,C
2013-07-01,09:54:15.050,MSFT,62.15705,81800,A
2013-07-01,09:54:15.225,IBM,84.71379,37500,D
2013-07-01,09:54:15.909,MSFT,22.92361,68400,E
